date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime
2015,Kentucky,4734.0,354.0,22119.0,217.0,69213.0,8058.0,99744.0,1782.0,3339.0,10072.0
2015,Louisiana,2131.0,66.0,5195.0,39.0,15608.0,1162.0,22031.0,282.0,262.0,2714.0
2015,Massachusetts,15098.0,380.0,18530.0,87.0,72638.0,6312.0,97860.0,1710.0,3440.0,20335.0
2015,Maine,220.0,29.0,1129.0,5.0,5597.0,231.0,6986.0,134.0,71.0,430.0
2015,Michigan,26367.0,2013.0,39325.0,568.0,131609.0,19034.0,191981.0,6591.0,7813.0,41339.0
2015,Missouri,5093.0,249.0,6087.0,116.0,19844.0,4757.0,30937.0,530.0,1891.0,7630.0
2015,Mississippi,222.0,42.0,1701.0,11.0,5259.0,449.0,7451.0,77.0,186.0,496.0
2015,Montana,2565.0,139.0,3602.0,38.0,21750.0,2441.0,27932.0,544.0,196.0,3343.0
2015,North Dakota,1195.0,66.0,2914.0,17.0,12910.0,1778.0,17668.0,364.0,157.0,1733.0
2015,Nebraska,657.0,,,6.0,,778.0,778.0,321.0,,984.0
2015,New Hampshire,1543.0,140.0,3415.0,16.0,18652.0,913.0,23120.0,643.0,475.0,2677.0
2015,Ohio,10655.0,1273.0,52334.0,432.0,164469.0,14056.0,232132.0,4138.0,9876.0,25101.0
2015,Oklahoma,2840.0,286.0,9364.0,57.0,20178.0,2686.0,32514.0,619.0,315.0,3831.0
2015,Oregon,5165.0,664.0,11341.0,93.0,65042.0,8484.0,85531.0,1306.0,1449.0,8013.0
2015,Pennsylvania,72.0,18.0,362.0,1.0,2249.0,77.0,2706.0,57.0,66.0,196.0
2015,Rhode Island,1523.0,172.0,3979.0,31.0,14890.0,1428.0,20469.0,469.0,551.0,2574.0
2015,South Carolina,17634.0,707.0,34361.0,405.0,116773.0,13462.0,165303.0,2499.0,3965.0,24503.0
2015,South Dakota,1756.0,63.0,2534.0,28.0,12593.0,1171.0,16361.0,452.0,200.0,2436.0
2015,Tennessee,30609.0,940.0,44162.0,424.0,142657.0,13376.0,201135.0,3018.0,7601.0,41652.0
2015,Texas,7271.0,291.0,18062.0,123.0,72963.0,6916.0,98232.0,1916.0,2353.0,11663.0
2015,Utah,3579.0,202.0,10360.0,50.0,61386.0,8613.0,80561.0,1513.0,1281.0,6423.0
2015,Virginia,9430.0,895.0,21175.0,377.0,129750.0,8524.0,160344.0,2576.0,4451.0,16834.0
2015,Vermont,471.0,18.0,1339.0,12.0,3543.0,200.0,5100.0,182.0,101.0,766.0
2015,Washington,10047.0,930.0,38726.0,168.0,139833.0,21465.0,200954.0,2064.0,4409.0,16688.0
2015,Wisconsin,7560.0,328.0,11038.0,186.0,40461.0,8883.0,60710.0,1062.0,4273.0,13081.0
2015,West Virginia,4115.0,216.0,7210.0,71.0,22423.0,1858.0,31707.0,623.0,586.0,5395.0
2016,Alabama,44.0,2.0,206.0,3.0,886.0,81.0,1175.0,20.0,41.0,108.0
2016,Arkansas,11825.0,546.0,22929.0,213.0,68840.0,7286.0,99601.0,2203.0,2110.0,16351.0
2016,Arizona,618.0,78.0,1662.0,11.0,5780.0,565.0,8085.0,113.0,121.0,863.0
2016,Colorado,11634.0,918.0,22946.0,182.0,109610.0,20535.0,154009.0,3695.0,3508.0,19019.0
2016,Connecticut,2715.0,144.0,6966.0,48.0,35483.0,4468.0,47061.0,530.0,1482.0,4775.0
2016,DC,170.0,3.0,1.0,1.0,999.0,79.0,1082.0,6.0,351.0,528.0
2016,Delaware,3245.0,180.0,5064.0,53.0,20631.0,1471.0,27346.0,308.0,1348.0,4954.0
2016,Iowa,6558.0,375.0,14566.0,74.0,46261.0,5194.0,66396.0,1291.0,1146.0,9069.0
2016,Idaho,2900.0,187.0,6099.0,46.0,21107.0,2238.0,29631.0,772.0,212.0,3930.0
2016,Illinois,1799.0,83.0,1409.0,26.0,3873.0,535.0,5900.0,150.0,542.0,2517.0
2016,Indiana,231.0,10.0,175.0,21.0,910.0,404.0,1499.0,100.0,21.0,373.0
2016,Kansas,6458.0,508.0,10468.0,76.0,41364.0,4989.0,57329.0,1110.0,1021.0,8665.0
2016,Kentucky,5117.0,353.0,20888.0,270.0,69637.0,10360.0,101238.0,1953.0,3410.0,10750.0
2016,Louisiana,2112.0,40.0,5224.0,42.0,15278.0,1119.0,21661.0,198.0,280.0,2632.0
2016,Massachusetts,14587.0,438.0,16657.0,81.0,67555.0,6439.0,91089.0,1734.0,3429.0,19831.0
2016,Maryland,8.0,,61.0,,255.0,23.0,339.0,35.0,8.0,51.0
2016,Maine,296.0,33.0,1064.0,3.0,5763.0,260.0,7120.0,149.0,97.0,545.0
2016,Michigan,30684.0,1769.0,38778.0,588.0,130348.0,20441.0,191336.0,7154.0,7130.0,45556.0
2016,Minnesota,24.0,,59.0,,369.0,30.0,458.0,5.0,5.0,34.0
2016,Missouri,6145.0,246.0,6047.0,137.0,20036.0,4838.0,31167.0,598.0,2072.0,8952.0
2016,Mississippi,214.0,43.0,1671.0,14.0,5481.0,495.0,7690.0,67.0,191.0,486.0
2016,Montana,2634.0,165.0,3733.0,30.0,22402.0,2639.0,28939.0,576.0,230.0,3470.0
2016,North Dakota,1133.0,80.0,2915.0,15.0,12418.0,1974.0,17387.0,333.0,181.0,1662.0
2016,Nebraska,813.0,,,4.0,,968.0,968.0,339.0,,1156.0
2016,New Hampshire,1599.0,177.0,2928.0,17.0,16132.0,899.0,20136.0,608.0,432.0,2656.0
2016,Ohio,12251.0,1303.0,51815.0,562.0,168610.0,17291.0,239019.0,4423.0,9816.0,27052.0
2016,Oklahoma,3212.0,343.0,10614.0,63.0,23569.0,3462.0,37988.0,763.0,369.0,4407.0
2016,Oregon,6344.0,854.0,14098.0,93.0,83014.0,12783.0,110749.0,1777.0,2164.0,10378.0
2016,Pennsylvania,51.0,14.0,297.0,9.0,2007.0,56.0,2374.0,44.0,47.0,151.0
2016,Rhode Island,1528.0,140.0,3683.0,29.0,14360.0,1157.0,19340.0,446.0,545.0,2548.0
2016,South Carolina,18232.0,681.0,32311.0,357.0,116571.0,14358.0,163921.0,2573.0,4077.0,25239.0
2016,South Dakota,1846.0,72.0,2702.0,21.0,13205.0,1458.0,17437.0,470.0,235.0,2572.0
2016,Tennessee,31860.0,1105.0,40870.0,502.0,138646.0,15816.0,196437.0,2990.0,7904.0,43256.0
2016,Texas,7775.0,345.0,17812.0,153.0,73526.0,7715.0,99398.0,2040.0,2713.0,12681.0
2016,Utah,3839.0,220.0,10579.0,71.0,60720.0,9209.0,80728.0,1422.0,1471.0,6803.0
2016,Virginia,10435.0,879.0,20002.0,466.0,128779.0,10104.0,159764.0,2964.0,4793.0,18658.0
2016,Vermont,593.0,45.0,1962.0,16.0,7741.0,212.0,9960.0,203.0,97.0,909.0
2016,Washington,11796.0,958.0,41405.0,176.0,159063.0,28925.0,230351.0,2692.0,4997.0,19661.0
2016,Wisconsin,7968.0,416.0,11647.0,184.0,43883.0,8082.0,64028.0,1196.0,3922.0,13270.0
2016,West Virginia,4651.0,240.0,8165.0,85.0,23734.0,2331.0,34470.0,638.0,671.0,6045.0
2017,Alabama,30.0,2.0,214.0,2.0,723.0,65.0,1004.0,20.0,34.0,86.0
2017,Arkansas,12170.0,540.0,20731.0,250.0,64823.0,7270.0,93364.0,2113.0,1867.0,16400.0
2017,Arizona,650.0,84.0,1519.0,27.0,6296.0,628.0,8527.0,121.0,161.0,959.0
2017,Colorado,12767.0,1050.0,22148.0,220.0,109410.0,22813.0,155421.0,4083.0,3833.0,20903.0
2017,Connecticut,2525.0,154.0,6312.0,48.0,36598.0,5314.0,48378.0,602.0,1511.0,4686.0
2017,DC,119.0,,1.0,,855.0,43.0,899.0,1.0,274.0,394.0
2017,Delaware,2977.0,138.0,3891.0,50.0,18802.0,1331.0,24162.0,362.0,1089.0,4478.0
2017,Iowa,6316.0,424.0,14158.0,98.0,46006.0,5719.0,66307.0,1329.0,1233.0,8976.0
2017,Idaho,3030.0,180.0,5572.0,36.0,20689.0,2264.0,28705.0,795.0,210.0,4071.0
2017,Illinois,1803.0,59.0,1397.0,18.0,3600.0,502.0,5558.0,125.0,428.0,2374.0
2017,Indiana,652.0,18.0,907.0,18.0,3087.0,867.0,4879.0,178.0,179.0,1027.0
2017,Kansas,6808.0,541.0,10388.0,96.0,43172.0,5629.0,59730.0,1214.0,1009.0,9127.0
2017,Kentucky,5326.0,331.0,19961.0,269.0,68147.0,10809.0,99248.0,2059.0,3004.0,10658.0
2017,Louisiana,2354.0,55.0,5295.0,56.0,17804.0,1290.0,24444.0,179.0,388.0,2977.0
2017,Massachusetts,13671.0,387.0,14462.0,104.0,62886.0,6077.0,83812.0,1799.0,3103.0,18677.0
2017,Maryland,556.0,14.0,1386.0,20.0,11573.0,809.0,13782.0,281.0,618.0,1475.0
2017,Maine,305.0,24.0,949.0,4.0,5676.0,260.0,6909.0,181.0,104.0,594.0
2017,Michigan,30710.0,1959.0,35415.0,568.0,125449.0,19747.0,182570.0,7129.0,6490.0,44897.0
2017,Minnesota,136.0,18.0,456.0,3.0,1821.0,191.0,2486.0,49.0,12.0,200.0
2017,Missouri,6822.0,254.0,6049.0,158.0,22578.0,5653.0,34534.0,704.0,2068.0,9752.0
2017,Mississippi,339.0,31.0,1791.0,15.0,5829.0,531.0,8182.0,78.0,185.0,617.0
2017,Montana,2785.0,161.0,3426.0,32.0,21948.0,2593.0,28128.0,621.0,193.0,3631.0
2017,North Dakota,1216.0,64.0,2549.0,9.0,11998.0,1727.0,16338.0,358.0,183.0,1766.0
2017,Nebraska,900.0,,,12.0,,1201.0,1201.0,462.0,,1374.0
2017,New Hampshire,1559.0,129.0,2547.0,13.0,14788.0,952.0,18416.0,617.0,414.0,2603.0
2017,Ohio,14799.0,1154.0,48378.0,644.0,169829.0,18362.0,237723.0,4992.0,9569.0,30004.0
2017,Oklahoma,3473.0,357.0,10074.0,52.0,24437.0,3856.0,38724.0,832.0,366.0,4723.0
2017,Oregon,6876.0,977.0,15729.0,97.0,86528.0,17076.0,120310.0,2055.0,2356.0,11384.0
2017,Pennsylvania,45.0,9.0,267.0,2.0,1966.0,50.0,2292.0,34.0,39.0,120.0
2017,Rhode Island,1535.0,130.0,3285.0,21.0,14064.0,1516.0,18995.0,454.0,475.0,2485.0
2017,South Carolina,18426.0,674.0,30119.0,374.0,116256.0,14797.0,161846.0,2641.0,3895.0,25336.0
2017,South Dakota,1728.0,74.0,2395.0,20.0,12678.0,1320.0,16467.0,517.0,179.0,2444.0
2017,Tennessee,32846.0,961.0,38722.0,542.0,143466.0,19183.0,202332.0,3134.0,7924.0,44446.0
2017,Texas,11501.0,419.0,21214.0,220.0,92239.0,10935.0,124807.0,3022.0,3682.0,18425.0
2017,Utah,3660.0,185.0,9378.0,63.0,56658.0,9105.0,75326.0,1589.0,1357.0,6669.0
2017,Virginia,10065.0,833.0,18442.0,457.0,125498.0,10431.0,155204.0,3156.0,4332.0,18010.0
2017,Vermont,722.0,39.0,1964.0,17.0,7303.0,240.0,9546.0,266.0,102.0,1107.0
2017,Washington,13051.0,945.0,39687.0,202.0,161072.0,28079.0,229783.0,3135.0,5060.0,21448.0
2017,Wisconsin,9527.0,465.0,11473.0,155.0,45162.0,7733.0,64833.0,1346.0,3735.0,14763.0
2017,West Virginia,4588.0,223.0,6812.0,96.0,21198.0,2913.0,31146.0,775.0,513.0,5972.0
2018,Alabama,19.0,,162.0,2.0,980.0,60.0,1202.0,19.0,22.0,62.0
2018,Arkansas,12515.0,529.0,18738.0,227.0,63831.0,7364.0,90462.0,2290.0,1585.0,16617.0
2018,Arizona,701.0,45.0,1309.0,27.0,6112.0,623.0,8089.0,138.0,110.0,976.0
2018,Colorado,14468.0,989.0,21493.0,216.0,112623.0,23184.0,158289.0,4334.0,3783.0,22801.0
2018,Connecticut,2747.0,136.0,6185.0,57.0,36785.0,5780.0,48886.0,722.0,1533.0,5059.0
2018,DC,121.0,4.0,2.0,,690.0,44.0,740.0,5.0,258.0,384.0
2018,Delaware,2907.0,137.0,3232.0,46.0,18492.0,1416.0,23277.0,346.0,864.0,4163.0
2018,Georgia,140.0,9.0,665.0,2.0,1090.0,106.0,1870.0,56.0,41.0,239.0
2018,Hawaii,1305.0,258.0,3615.0,25.0,21492.0,4254.0,29619.0,396.0,810.0,2536.0
2018,Iowa,5196.0,301.0,9896.0,45.0,34489.0,4310.0,48996.0,1058.0,689.0,6988.0
2018,Idaho,2961.0,170.0,4839.0,31.0,19232.0,2057.0,26298.0,964.0,196.0,4152.0
2018,Illinois,1580.0,65.0,1199.0,23.0,3972.0,499.0,5735.0,142.0,349.0,2094.0
2018,Indiana,1476.0,84.0,2216.0,43.0,7491.0,1648.0,11439.0,242.0,385.0,2146.0
2018,Kansas,7564.0,583.0,9622.0,93.0,40425.0,5978.0,56608.0,1260.0,908.0,9825.0
2018,Kentucky,5179.0,324.0,17137.0,250.0,64040.0,10833.0,92334.0,2051.0,2496.0,9976.0
2018,Louisiana,2458.0,56.0,5254.0,50.0,18046.0,1559.0,24915.0,239.0,387.0,3134.0
2018,Massachusetts,13236.0,282.0,11805.0,77.0,55821.0,5372.0,73280.0,2048.0,2730.0,18091.0
2018,Maryland,638.0,11.0,1349.0,20.0,11191.0,765.0,13316.0,365.0,525.0,1548.0
2018,Maine,303.0,37.0,834.0,4.0,5824.0,247.0,6942.0,187.0,86.0,580.0
2018,Michigan,31108.0,1767.0,31264.0,554.0,117563.0,18119.0,168713.0,7849.0,5656.0,45167.0
2018,Minnesota,508.0,42.0,1538.0,5.0,6929.0,667.0,9176.0,229.0,82.0,824.0
2018,Missouri,7169.0,317.0,6249.0,167.0,27386.0,6413.0,40365.0,887.0,1909.0,10132.0
2018,Mississippi,640.0,42.0,2598.0,19.0,8966.0,958.0,12564.0,113.0,247.0,1019.0
2018,Montana,2832.0,113.0,3064.0,32.0,21371.0,2811.0,27359.0,533.0,242.0,3639.0
2018,North Dakota,1297.0,38.0,2426.0,15.0,11071.0,1651.0,15186.0,363.0,158.0,1833.0
2018,Nebraska,916.0,,,12.0,,1258.0,1258.0,498.0,,1426.0
2018,New Hampshire,1433.0,120.0,1861.0,21.0,14090.0,925.0,16996.0,556.0,337.0,2347.0
2018,New Mexico,5482.0,114.0,6625.0,74.0,25809.0,7307.0,39855.0,587.0,2029.0,8172.0
2018,Ohio,16005.0,1031.0,41726.0,543.0,157085.0,18049.0,217891.0,5084.0,8683.0,30315.0
2018,Oklahoma,3480.0,355.0,10186.0,62.0,25058.0,4332.0,39931.0,986.0,423.0,4951.0
2018,Oregon,7305.0,1004.0,15389.0,82.0,88203.0,16779.0,121375.0,2202.0,2473.0,12062.0
2018,Pennsylvania,38.0,6.0,137.0,1.0,1241.0,44.0,1428.0,40.0,39.0,118.0
2018,Rhode Island,1369.0,82.0,2870.0,16.0,13476.0,1576.0,18004.0,494.0,454.0,2333.0
2018,South Carolina,18603.0,644.0,28907.0,406.0,112312.0,15398.0,157261.0,2686.0,3578.0,25273.0
2018,South Dakota,1762.0,66.0,2252.0,12.0,11977.0,1423.0,15718.0,538.0,208.0,2520.0
2018,Tennessee,32217.0,836.0,33516.0,507.0,141436.0,21091.0,196879.0,3090.0,7273.0,43087.0
2018,Texas,29940.0,964.0,44400.0,560.0,187872.0,31795.0,265031.0,5471.0,13124.0,49095.0
2018,Utah,3786.0,157.0,8032.0,58.0,49296.0,7319.0,64804.0,1604.0,1150.0,6598.0
2018,Virginia,10343.0,681.0,15219.0,417.0,118359.0,11101.0,145360.0,3171.0,3632.0,17563.0
2018,Vermont,745.0,45.0,1501.0,11.0,6528.0,278.0,8352.0,325.0,73.0,1154.0
2018,Washington,13823.0,1019.0,37764.0,222.0,156545.0,27587.0,222915.0,3448.0,5370.0,22863.0
2018,Wisconsin,9346.0,400.0,10426.0,149.0,45723.0,7394.0,63943.0,1673.0,3094.0,14262.0
2018,West Virginia,3671.0,196.0,4925.0,76.0,16948.0,2007.0,24076.0,656.0,316.0,4719.0
2019,Alabama,68.0,2.0,124.0,4.0,1713.0,102.0,1941.0,15.0,27.0,114.0
2019,Arkansas,12725.0,426.0,17203.0,231.0,59458.0,7145.0,84232.0,2197.0,1485.0,16638.0
2019,Arizona,874.0,49.0,1385.0,31.0,6900.0,763.0,9097.0,128.0,131.0,1164.0
2019,Colorado,13217.0,845.0,19823.0,212.0,102916.0,21643.0,145227.0,3656.0,3412.0,20497.0
2019,Connecticut,2861.0,156.0,5498.0,76.0,34475.0,5267.0,45396.0,713.0,1584.0,5234.0
2019,DC,150.0,3.0,3.0,,828.0,36.0,870.0,3.0,354.0,507.0
2019,Delaware,3024.0,128.0,3071.0,48.0,18077.0,1528.0,22804.0,325.0,791.0,4188.0
2019,Georgia,3936.0,152.0,6993.0,73.0,26736.0,3258.0,37139.0,673.0,873.0,5555.0
2019,Hawaii,1336.0,272.0,3907.0,27.0,21804.0,4017.0,30000.0,351.0,955.0,2669.0
2019,Iowa,6154.0,322.0,11779.0,58.0,37967.0,5271.0,55339.0,1161.0,864.0,8237.0
2019,Idaho,2947.0,141.0,3875.0,35.0,16415.0,1635.0,22066.0,839.0,152.0,3973.0
2019,Illinois,1316.0,70.0,1007.0,14.0,3594.0,435.0,5106.0,125.0,284.0,1739.0
2019,Indiana,5182.0,334.0,7357.0,106.0,29213.0,5135.0,42039.0,690.0,1955.0,7933.0
2019,Kansas,7634.0,407.0,8072.0,75.0,38705.0,5502.0,52686.0,1190.0,790.0,9689.0
2019,Kentucky,5811.0,279.0,15443.0,222.0,62209.0,10602.0,88533.0,1724.0,2189.0,9946.0
2019,Louisiana,2867.0,57.0,4242.0,78.0,15826.0,1317.0,21442.0,302.0,357.0,3604.0
2019,Massachusetts,13623.0,302.0,10617.0,113.0,54257.0,4924.0,70100.0,1914.0,2629.0,18279.0
2019,Maryland,1317.0,9.0,2265.0,47.0,17375.0,2304.0,21953.0,497.0,1113.0,2974.0
2019,Maine,438.0,85.0,1120.0,11.0,6298.0,354.0,7857.0,325.0,96.0,870.0
2019,Michigan,30410.0,1666.0,27731.0,554.0,111252.0,18445.0,159094.0,7094.0,5342.0,43400.0
2019,Minnesota,3644.0,153.0,6370.0,59.0,29278.0,4684.0,40485.0,885.0,1510.0,6098.0
2019,Missouri,7580.0,294.0,7048.0,185.0,34224.0,7399.0,48965.0,1057.0,1845.0,10667.0
2019,Mississippi,685.0,57.0,3197.0,54.0,12892.0,1538.0,17684.0,205.0,313.0,1257.0
2019,Montana,2827.0,106.0,2669.0,29.0,18762.0,2275.0,23812.0,585.0,204.0,3645.0
2019,North Carolina,22238.0,1153.0,44924.0,516.0,152437.0,15485.0,213999.0,2588.0,6540.0,31882.0
2019,North Dakota,1250.0,83.0,2428.0,23.0,10830.0,1710.0,15051.0,405.0,176.0,1854.0
2019,Nebraska,958.0,87.0,,13.0,9795.0,1271.0,11153.0,451.0,101.0,1523.0
2019,New Hampshire,1102.0,118.0,1677.0,33.0,13126.0,909.0,15830.0,554.0,302.0,1991.0
2019,New Mexico,5883.0,106.0,6408.0,97.0,24930.0,6163.0,37607.0,618.0,1769.0,8367.0
2019,Nevada,174.0,3.0,367.0,,824.0,240.0,1434.0,63.0,72.0,309.0
2019,New York,,,480.0,,,,480.0,,,
2019,Ohio,16512.0,898.0,37092.0,494.0,144818.0,17006.0,199814.0,4739.0,7962.0,29707.0
2019,Oklahoma,5908.0,449.0,14343.0,144.0,37917.0,7318.0,60027.0,1306.0,971.0,8329.0
2019,Oregon,7385.0,865.0,14048.0,100.0,82680.0,15044.0,112637.0,1800.0,2224.0,11509.0
2019,Pennsylvania,25.0,,88.0,,680.0,36.0,804.0,23.0,18.0,66.0
2019,Rhode Island,1417.0,86.0,2352.0,25.0,12783.0,1397.0,16618.0,492.0,421.0,2355.0
2019,South Carolina,19554.0,594.0,26201.0,449.0,108011.0,14813.0,149619.0,2468.0,3240.0,25711.0
2019,South Dakota,2027.0,64.0,2291.0,16.0,12190.0,1686.0,16231.0,539.0,162.0,2744.0
2019,Tennessee,31462.0,823.0,29719.0,498.0,134413.0,19580.0,184535.0,2896.0,6198.0,41054.0
2019,Texas,48021.0,1552.0,67467.0,912.0,302790.0,51162.0,422971.0,8077.0,20850.0,77860.0
2019,Utah,3954.0,173.0,7126.0,64.0,47241.0,6452.0,60992.0,1566.0,1051.0,6635.0
2019,Virginia,11096.0,665.0,14046.0,427.0,117867.0,10584.0,143162.0,2897.0,3539.0,17959.0
2019,Vermont,904.0,49.0,1292.0,12.0,7433.0,310.0,9084.0,279.0,72.0,1267.0
2019,Washington,13506.0,905.0,33891.0,195.0,148876.0,24892.0,208564.0,3237.0,5094.0,22032.0
2019,Wisconsin,9990.0,350.0,9753.0,158.0,48482.0,6514.0,65099.0,1744.0,2705.0,14597.0
2019,West Virginia,3147.0,156.0,4283.0,73.0,14128.0,1758.0,20325.0,600.0,211.0,4031.0
2019,Wyoming,29.0,6.0,61.0,,325.0,20.0,412.0,48.0,2.0,79.0
